bodyparts,nose,nose,nose,belly_top,belly_top,belly_top,belly_middle,belly_middle,belly_middle,belly_bottom,belly_bottom,belly_bottom,pawfrontL,pawfrontL,pawfrontL,pawfrontR,pawfrontR,pawfrontR,pawbackL,pawbackL,pawbackL,pawbackR,pawbackR,pawbackR,tailbase,tailbase,tailbase,tailmiddle_1,tailmiddle_1,tailmiddle_1,tailmiddle_2,tailmiddle_2,tailmiddle_2,tailtip,tailtip,tailtip
385,,,,,,,876.217,100.266,0.1459999978542328,868.239,130.561,0.722000002861023,922.688,53.505,0.915000021457672,917.216,52.484,0.5070000290870667,899.397,124.415,1.0,831.087,121.254,1.0,842.076,154.46,1.0,811.678,183.414,1.0,761.371,200.284,1.0,726.67,184.186,1.0
386,,,,892.051,43.638,0.4169999957084656,876.31,100.222,0.1720000058412552,875.49,131.772,0.8259999752044678,922.699,53.7,0.9390000104904176,922.939,52.619,0.8090000152587891,899.854,124.588,1.0,831.528,121.739,1.0,842.99,157.291,1.0,811.402,185.553,1.0,760.54,206.674,1.0,726.58,187.852,1.0
387,,,,,,,876.892,107.729,0.2460000067949295,868.681,130.948,0.9539999961853028,922.466,54.033,0.9819999933242798,923.112,51.897,0.8949999809265137,899.507,124.593,1.0,831.682,121.451,1.0,845.077,160.138,1.0,812.206,189.08,1.0,758.119,205.397,1.0,726.138,190.825,1.0
388,,,,,,,876.648,107.764,0.1340000033378601,867.879,130.755,0.9179999828338624,922.365,54.853,0.7210000157356262,922.909,51.749,0.9649999737739564,899.615,124.077,1.0,832.735,121.566,1.0,843.636,161.404,1.0,811.825,193.245,1.0,761.759,209.174,1.0,728.945,192.785,1.0
389,,,,,,,875.851,100.22,0.1959999948740005,867.835,124.456,0.8769999742507935,922.357,55.813,0.9340000152587892,916.239,50.926,0.8050000071525574,900.03,123.653,1.0,832.181,120.459,1.0,844.335,164.648,1.0,813.592,195.726,1.0,760.265,214.989,1.0,730.929,197.695,1.0
390,,,,859.532,92.239,0.6069999933242798,867.567,107.669,0.8209999799728394,866.489,129.806,0.9959999918937684,845.567,76.304,0.123999997973442,846.694,83.118,0.99099999666214,899.794,123.167,1.0,833.266,120.837,1.0,844.623,169.73,1.0,811.394,199.892,1.0,757.651,219.867,1.0,729.001,200.851,1.0
391,,,,907.4,67.772,0.6349999904632568,868.035,107.584,0.7369999885559082,866.173,129.878,0.9900000095367432,922.75,68.528,0.8410000205039978,845.1,83.735,0.9079999923706056,899.344,123.478,1.0,833.009,121.91,1.0,840.553,167.084,1.0,810.916,204.268,1.0,761.549,223.706,1.0,728.808,208.364,1.0
392,,,,867.674,83.967,0.1899999976158142,870.168,107.452,0.9900000095367432,860.394,128.866,0.9860000014305116,917.086,76.092,0.3100000023841858,844.691,84.569,0.9539999961853028,898.873,123.936,1.0,832.18,122.06,1.0,840.257,170.78,1.0,809.832,206.043,1.0,759.842,229.119,1.0,728.15,212.48,1.0
393,,,,867.925,83.875,0.2370000034570694,870.461,107.765,0.9929999709129332,861.075,129.441,0.9890000224113464,875.674,60.021,0.2169999927282333,844.618,85.345,0.984000027179718,899.9,123.721,1.0,831.957,122.829,1.0,840.762,174.048,1.0,809.931,209.424,1.0,759.14,231.295,1.0,726.798,218.487,1.0
394,876.232,20.763,0.3630000054836273,867.758,83.778,0.1739999949932098,873.695,107.453,0.9760000109672546,860.631,130.982,0.9039999842643738,876.386,67.875,0.1190000027418136,844.851,84.445,0.9399999976158142,899.269,124.755,1.0,831.646,124.306,1.0,840.561,174.759,1.0,812.219,214.227,1.0,760.909,234.094,1.0,728.514,220.559,1.0
395,,,,868.084,83.728,0.1780000030994415,873.727,107.495,0.9580000042915344,860.529,131.138,0.7250000238418579,875.828,68.044,0.4160000085830688,868.809,68.074,0.5440000295639038,899.033,124.476,1.0,831.768,124.533,1.0,841.308,174.692,1.0,818.966,210.725,1.0,775.891,237.026,1.0,734.165,230.611,1.0
396,876.515,28.083,0.9380000233650208,868.012,76.76,0.1500000059604644,874.358,101.422,0.8899999856948853,867.082,130.619,0.8619999885559082,874.66,74.256,0.99099999666214,862.48,76.733,0.9100000262260436,900.007,124.921,1.0,831.673,124.415,1.0,844.088,173.58,1.0,822.781,209.982,1.0,783.435,237.164,1.0,739.94,234.169,1.0
397,876.66,28.301,0.9070000052452089,868.239,77.058,0.3100000023841858,874.065,106.232,0.9070000052452089,861.423,131.425,0.921999990940094,875.309,74.967,0.9950000047683716,862.73,76.588,0.9169999957084656,898.998,124.765,1.0,831.65,124.864,1.0,843.468,174.794,1.0,823.948,212.523,1.0,786.07,236.767,1.0,738.921,234.017,1.0
398,876.916,28.355,0.9490000009536744,868.067,76.835,0.2759999930858612,873.778,106.593,0.7620000243186951,861.122,131.476,0.828000009059906,875.834,74.954,0.9929999709129332,869.574,68.608,0.9900000095367432,898.276,124.915,1.0,831.629,125.246,1.0,843.464,175.525,1.0,824.242,211.991,1.0,789.615,239.0,1.0,739.636,234.353,0.9990000128746032
399,877.003,28.059,0.925000011920929,867.624,83.581,0.6420000195503235,873.522,107.092,0.8579999804496765,860.847,131.469,0.7940000295639038,874.856,75.778,0.9990000128746032,861.616,68.417,0.962000012397766,898.902,124.589,1.0,831.371,125.132,1.0,844.752,175.03,1.0,826.086,212.037,1.0,796.229,238.039,0.9380000233650208,788.626,251.719,0.5339999794960022
400,877.607,28.291,0.9570000171661376,867.16,83.692,0.890999972820282,869.664,107.51,0.9549999833106996,860.754,132.633,0.9120000004768372,875.014,76.091,0.9990000128746032,862.106,68.07,0.972000002861023,898.303,125.19,1.0,831.092,124.999,1.0,845.696,174.287,1.0,831.629,212.01,1.0,814.507,221.531,0.3700000047683716,804.532,244.335,0.2039999961853027
401,876.35,34.077,0.9890000224113464,867.387,83.644,0.8500000238418579,873.838,107.028,0.959999978542328,860.958,132.087,0.9459999799728394,875.828,75.728,0.9990000128746032,869.275,68.186,0.9919999837875366,898.439,124.415,1.0,831.068,124.546,1.0,846.497,172.398,1.0,833.511,210.998,1.0,821.104,218.678,0.2189999967813491,820.604,226.888,0.1490000039339065
402,876.696,27.615,0.9649999737739564,867.766,76.537,0.2619999945163727,874.189,106.36,0.8690000176429749,867.202,131.221,0.8320000171661377,875.509,76.16,0.9990000128746032,869.292,60.575,0.9929999709129332,897.839,125.197,1.0,831.301,124.581,1.0,846.833,173.148,1.0,835.343,212.422,1.0,,,,,,
403,875.879,26.945,0.9079999923706056,867.526,75.952,0.1650000065565109,875.101,101.29,0.9340000152587892,867.437,131.015,0.7699999809265137,874.534,76.08,0.9990000128746032,868.459,53.142,0.9739999771118164,898.262,125.307,1.0,831.745,124.451,1.0,847.192,172.78,1.0,835.194,211.793,1.0,,,,,,
404,875.794,26.292,0.9070000052452089,867.033,76.016,0.5550000071525574,868.541,106.381,0.8989999890327454,860.731,131.929,0.7710000276565552,874.423,76.299,0.9990000128746032,862.103,60.962,0.8560000061988831,898.156,124.766,1.0,831.978,124.915,1.0,849.866,176.32,1.0,835.032,212.662,0.9990000128746032,,,,,,
405,875.649,20.931,0.5609999895095825,867.511,67.7,0.2709999978542328,874.453,106.586,0.6299999952316284,867.218,130.994,0.8880000114440918,874.122,76.971,0.9980000257492064,867.703,60.448,0.9700000286102296,898.483,124.706,1.0,832.31,124.571,1.0,849.773,176.892,1.0,833.705,211.61,1.0,,,,,,
406,876.222,26.018,0.7570000290870667,860.612,75.42,0.6330000162124634,874.695,106.657,0.7950000166893005,860.953,131.751,0.8460000157356262,874.546,76.155,0.9980000257492064,868.009,60.964,0.9919999837875366,898.327,124.317,1.0,832.154,124.433,1.0,851.256,177.05,1.0,832.726,211.064,1.0,821.239,218.93,0.550000011920929,,,
407,875.989,26.11,0.7570000290870667,860.722,75.357,0.7210000157356262,874.332,106.526,0.7789999842643738,861.431,131.427,0.9660000205039978,874.151,76.565,0.9980000257492064,867.987,60.612,0.9829999804496764,897.881,124.28,1.0,832.472,124.503,1.0,852.033,177.292,1.0,832.659,210.673,1.0,819.312,225.48,0.9419999718666076,,,
408,882.658,27.638,0.9509999752044678,867.9,68.544,0.19200000166893,874.311,100.967,0.9160000085830688,867.838,130.692,0.6610000133514404,875.369,77.229,0.9950000047683716,867.41,52.008,0.9679999947547911,898.725,122.344,1.0,836.038,128.189,0.9959999918937684,854.594,178.399,1.0,832.522,214.925,1.0,786.7,241.601,1.0,745.067,229.404,1.0
409,882.614,27.443,0.9670000076293944,868.19,68.484,0.1059999987483024,874.22,100.71,0.878000020980835,867.847,130.739,0.609000027179718,875.393,77.268,0.9980000257492064,861.165,51.41,0.9570000171661376,899.079,121.481,1.0,836.167,127.973,0.9959999918937684,855.235,177.901,1.0,833.455,214.486,1.0,787.149,242.06,0.9990000128746032,746.351,229.569,1.0
410,877.34,26.48,0.8349999785423279,860.942,75.557,0.4679999947547912,874.26,100.602,0.9190000295639038,867.852,130.601,0.6759999990463257,874.848,77.121,0.996999979019165,861.455,51.702,0.9509999752044678,899.105,121.5,1.0,836.536,128.812,0.9850000143051147,855.417,176.248,1.0,833.913,214.779,1.0,786.751,240.738,1.0,746.967,228.709,1.0
411,877.106,26.326,0.7599999904632568,860.8,75.399,0.6000000238418579,874.145,100.698,0.9509999752044678,867.714,130.268,0.7770000100135803,874.731,77.444,0.9980000257492064,861.107,51.975,0.925000011920929,899.364,121.558,1.0,836.494,128.607,0.9760000109672546,857.199,174.385,1.0,835.623,214.572,1.0,794.921,237.418,0.9710000157356262,764.078,234.23,0.9959999918937684
412,877.367,26.627,0.8500000238418579,860.856,75.559,0.6690000295639038,874.053,100.972,0.9670000076293944,867.806,130.291,0.8080000281333923,875.074,76.672,0.996999979019165,861.115,51.729,0.9020000100135804,899.276,121.613,1.0,836.43,128.683,0.9670000076293944,857.551,173.998,1.0,835.978,213.945,0.9990000128746032,796.424,243.566,0.8399999737739563,764.409,234.508,0.9330000281333924
413,877.392,26.941,0.912999987602234,860.872,75.549,0.531000018119812,874.318,101.097,0.9679999947547911,867.741,130.308,0.8629999756813049,875.058,76.681,0.9959999918937684,860.56,51.936,0.7450000047683716,899.594,121.35,1.0,836.372,128.313,0.9860000014305116,856.567,173.821,1.0,835.684,214.38,0.9990000128746032,795.414,243.537,0.9739999771118164,755.724,233.744,0.9919999837875366
414,877.199,27.436,0.8479999899864197,860.671,75.666,0.5669999718666077,874.219,101.112,0.968999981880188,867.668,130.079,0.9139999747276306,875.073,76.4,0.996999979019165,860.717,51.833,0.6700000166893005,899.09,121.329,1.0,836.189,128.306,0.9869999885559082,858.11,172.702,1.0,842.654,210.689,0.99099999666214,796.409,243.881,0.5130000114440918,755.566,233.549,0.972000002861023
415,882.523,26.812,0.7760000228881836,867.797,68.394,0.3300000131130218,874.31,100.891,0.9629999995231628,867.951,130.334,0.7580000162124634,874.866,76.892,0.9980000257492064,860.328,51.936,0.7829999923706055,899.272,121.394,1.0,836.448,128.506,0.975000023841858,858.449,172.103,1.0,843.579,211.283,0.9879999756813048,,,,,,
416,876.893,26.602,0.6000000238418579,860.585,75.415,0.6449999809265137,874.165,100.68,0.9559999704360962,867.844,124.472,0.7860000133514404,874.511,76.078,0.9990000128746032,850.537,61.805,0.8349999785423279,899.161,121.347,1.0,836.673,128.899,0.9340000152587892,859.571,171.005,1.0,844.289,212.101,0.9700000286102296,,,,,,
417,877.12,26.454,0.875,860.841,75.675,0.3330000042915344,874.377,100.81,0.9679999947547911,875.145,124.518,0.5580000281333923,874.729,76.691,0.9990000128746032,860.865,60.655,0.7099999785423279,899.679,120.971,1.0,836.441,129.128,0.9359999895095824,860.508,170.582,1.0,844.267,212.099,0.9359999895095824,,,,,,
418,875.624,22.644,0.8500000238418579,867.908,67.906,0.1899999976158142,874.592,100.45,0.9380000233650208,875.137,124.602,0.4189999997615814,874.542,76.67,0.9990000128746032,860.474,51.996,0.6669999957084656,899.158,121.411,1.0,836.203,128.374,0.9539999961853028,860.56,171.194,1.0,844.499,212.092,0.9470000267028807,,,,,,
419,875.62,22.626,0.8140000104904175,867.913,68.179,0.3050000071525574,874.808,100.39,0.959999978542328,875.228,124.415,0.4589999914169311,874.445,76.869,0.996999979019165,867.832,60.931,0.4860000014305115,898.542,121.787,1.0,836.192,129.204,0.9039999842643738,860.72,170.742,1.0,844.387,212.503,0.9169999957084656,,,,,,
420,875.96,26.23,0.1909999996423721,860.328,67.895,0.257999986410141,874.532,100.928,0.9610000252723694,875.495,123.853,0.7120000123977661,874.233,77.214,1.0,846.246,61.646,0.7279999852180481,899.826,122.808,1.0,835.536,128.629,0.962000012397766,861.921,172.604,1.0,844.161,212.578,0.8759999871253967,,,,,,
421,843.252,53.201,0.2249999940395355,860.486,75.66,0.2380000054836273,874.503,101.243,0.977999985218048,875.644,123.796,0.8209999799728394,874.185,76.955,1.0,845.815,67.023,0.796999990940094,899.717,121.929,1.0,835.513,128.32,0.9760000109672546,861.821,171.063,1.0,842.384,202.184,0.8220000267028809,,,,,,
422,876.17,25.96,0.5920000076293945,868.07,68.333,0.181999996304512,874.542,101.623,0.984000027179718,875.582,123.779,0.8240000009536743,874.336,76.797,1.0,845.585,66.565,0.6990000009536743,900.148,122.072,1.0,835.189,128.09,0.9860000014305116,862.363,170.977,1.0,844.327,210.943,0.9769999980926514,,,,,,
423,,,,860.295,75.797,0.1570000052452087,874.952,101.542,0.9900000095367432,868.216,123.362,0.9789999723434448,874.536,76.6,0.9959999918937684,843.775,67.855,0.3919999897480011,901.555,122.187,1.0,835.145,127.641,0.9890000224113464,863.268,170.131,1.0,844.77,212.155,0.9879999756813048,804.177,242.207,0.9710000157356262,771.485,233.594,0.9990000128746032
424,859.449,36.131,0.1080000028014183,868.308,68.275,0.5989999771118164,874.621,101.027,0.9869999885559082,868.407,122.552,0.977999985218048,874.496,76.295,0.9919999837875366,869.346,69.179,0.6320000290870667,901.456,121.752,1.0,832.967,124.376,0.9990000128746032,865.225,167.175,1.0,851.891,203.822,0.4589999914169311,,,,,,
425,875.957,35.795,0.2430000007152557,867.737,68.022,0.4769999980926513,874.823,100.393,0.9940000176429749,875.652,123.712,0.9049999713897704,875.354,74.842,0.930999994277954,869.969,70.02,0.8029999732971191,900.668,122.166,1.0,832.455,124.231,0.9990000128746032,865.476,166.134,1.0,851.992,203.815,0.2860000133514404,,,,,,
426,829.374,44.037,0.3709999918937683,858.784,69.937,0.9879999756813048,868.202,105.423,0.9700000286102296,875.604,125.007,0.5979999899864197,875.475,75.204,0.9629999995231628,829.697,75.882,0.9679999947547911,899.738,124.045,1.0,832.656,122.874,1.0,868.385,167.53,1.0,,,,,,,,,
427,,,,,,,875.484,107.003,0.2989999949932098,875.603,131.597,0.1129999980330467,,,,,,,899.919,124.441,1.0,840.626,133.496,1.0,871.917,171.047,1.0,852.054,212.456,0.5220000147819519,,,,,,
428,,,,852.813,67.965,0.6380000114440918,874.792,106.414,0.4550000131130218,875.521,131.302,0.2529999911785126,876.022,69.76,0.9350000023841858,861.115,52.185,0.871999979019165,900.052,123.954,1.0,849.758,146.929,1.0,872.346,176.333,1.0,859.815,212.246,0.8859999775886536,,,,,,
429,,,,852.541,75.492,0.8050000071525574,869.493,106.319,0.8840000033378601,875.899,132.325,0.6570000052452087,874.59,68.316,0.9549999833106996,861.437,60.677,0.8209999799728394,899.801,123.732,1.0,850.089,145.547,1.0,875.763,179.383,1.0,867.903,212.665,0.9169999957084656,,,,,,
430,,,,844.614,82.009,0.9950000047683716,866.604,115.874,0.9769999980926514,876.017,140.048,0.5139999985694885,850.914,62.019,0.9399999976158142,843.978,60.75,0.8450000286102295,899.317,124.848,1.0,851.353,146.51,1.0,875.277,180.882,1.0,866.687,216.648,0.9959999918937684,,,,,,
431,,,,843.28,91.458,0.6100000143051147,866.807,117.296,0.99099999666214,867.799,138.765,0.9449999928474426,852.204,67.604,0.9269999861717224,844.756,93.204,0.9980000257492064,898.879,124.247,1.0,849.528,145.511,1.0,874.799,178.683,1.0,866.963,216.24,0.996999979019165,,,,,,
432,796.217,68.58,0.1260000020265579,835.304,85.437,0.9860000014305116,858.369,110.244,0.9929999709129332,868.037,132.245,0.9739999771118164,850.537,68.494,0.9980000257492064,828.336,100.781,0.9940000176429749,899.73,124.377,1.0,849.01,144.142,1.0,875.346,175.259,1.0,867.506,215.125,1.0,,,,,,
433,793.876,69.931,0.6790000200271606,828.395,92.075,0.984000027179718,854.213,109.457,0.9980000257492064,867.997,131.515,0.9729999899864196,849.13,69.151,1.0,823.885,101.083,1.0,900.569,124.042,1.0,848.497,145.353,1.0,876.14,172.863,1.0,866.009,211.542,1.0,,,,,,
434,788.631,70.459,0.996999979019165,823.597,91.871,0.9980000257492064,851.575,102.23,1.0,869.57,126.136,0.9039999842643738,849.027,69.443,0.9990000128746032,811.715,102.804,1.0,901.226,124.353,1.0,849.335,145.534,1.0,875.843,170.035,1.0,864.602,208.151,1.0,,,,,,
435,780.996,71.222,0.9959999918937684,822.711,92.991,0.9940000176429749,844.509,99.139,0.9890000224113464,868.516,125.211,0.962000012397766,845.377,69.192,0.847000002861023,808.376,101.92,1.0,901.904,123.136,1.0,849.498,145.94,1.0,876.822,167.73,1.0,865.825,204.483,1.0,,,,,,
436,775.097,69.808,0.9919999837875366,811.613,83.922,0.9919999837875366,842.742,101.205,0.9869999885559082,861.213,131.861,0.8999999761581421,845.221,68.913,0.8080000281333923,807.679,100.152,1.0,903.46,121.218,1.0,849.528,147.614,0.9990000128746032,874.268,165.633,1.0,867.833,204.759,1.0,859.85,219.004,0.1550000011920929,,,
437,772.22,70.025,0.9570000171661376,811.432,93.016,0.9760000109672546,836.946,109.648,0.9929999709129332,859.987,124.661,0.6200000047683716,805.038,90.613,0.123999997973442,797.684,96.283,1.0,901.967,117.139,0.9980000257492064,843.859,146.911,0.7200000286102295,876.989,162.041,1.0,872.475,205.054,1.0,860.18,227.214,0.2169999927282333,,,
438,760.252,70.785,0.99099999666214,805.344,92.872,0.9919999837875366,833.958,108.335,0.9950000047683716,867.828,124.138,0.6209999918937683,789.414,85.076,0.4709999859333038,789.739,95.326,1.0,892.047,107.91,0.1000000014901161,852.561,148.674,0.9039999842643738,879.088,158.578,1.0,871.438,204.044,1.0,859.063,226.877,0.5389999747276306,,,
439,757.207,57.234,1.0,796.224,80.947,1.0,828.533,100.585,0.9940000176429749,860.218,123.786,0.9860000014305116,788.559,60.122,0.5889999866485596,778.394,93.221,1.0,876.129,92.796,0.609000027179718,858.607,155.676,0.8579999804496765,881.585,155.367,1.0,877.045,203.428,1.0,863.152,210.707,0.975000023841858,836.776,211.389,0.1800000071525573
440,749.55,56.957,0.9919999837875366,787.2,78.162,1.0,819.19,93.871,0.9900000095367432,853.131,122.627,0.9789999723434448,796.281,59.574,0.4749999940395355,774.007,88.797,1.0,852.918,76.301,0.3339999914169311,859.4,148.545,0.9639999866485596,877.577,143.352,0.9639999866485596,880.0,198.653,0.996999979019165,872.847,211.577,0.5889999866485596,,,
441,746.786,55.71,0.9819999933242798,785.01,75.099,1.0,822.471,98.837,0.9990000128746032,851.209,116.303,0.996999979019165,772.566,52.344,0.6330000162124634,773.459,88.046,1.0,854.663,74.896,0.9819999933242798,859.761,146.732,0.9890000224113464,875.249,140.832,0.9990000128746032,881.85,189.206,0.9980000257492064,874.516,216.826,0.8709999918937683,,,
442,742.854,53.829,1.0,785.32,74.633,1.0,820.899,93.387,0.9980000257492064,849.095,107.881,0.9950000047683716,804.615,59.893,0.8159999847412109,773.384,87.311,1.0,859.773,75.057,1.0,859.487,139.857,0.6340000033378601,871.518,133.969,0.9940000176429749,876.259,187.366,0.9470000267028807,,,,,,
443,731.066,54.068,1.0,777.515,69.15,1.0,821.561,92.583,0.9860000014305116,846.458,105.817,0.9760000109672546,788.099,54.932,1.0,778.961,87.994,1.0,860.799,74.107,1.0,,,,868.203,132.197,0.5170000195503235,,,,,,,,,
444,725.25,52.006,1.0,770.024,64.526,0.9990000128746032,820.762,91.542,0.99099999666214,844.602,108.03,0.7509999871253967,771.395,46.738,1.0,778.367,87.218,1.0,859.394,76.109,0.5799999833106995,,,,,,,,,,,,,,,
445,720.899,52.555,1.0,766.04,62.522,0.9959999918937684,819.697,90.95,0.9850000143051147,843.946,92.195,0.1879999935626983,759.192,44.551,1.0,755.873,50.296,0.8949999809265137,,,,,,,,,,,,,,,,,,
446,709.792,45.207,1.0,756.708,62.451,0.9990000128746032,787.489,74.954,0.9829999804496764,,,,749.232,45.862,1.0,732.171,60.097,0.5920000076293945,803.78,52.078,0.5,,,,,,,,,,,,,,,
447,702.098,43.762,1.0,750.317,62.096,0.9990000128746032,779.522,69.599,0.953000009059906,,,,735.372,45.57,1.0,732.532,50.479,0.7490000128746033,,,,,,,,,,,,,,,,,,
448,689.508,42.199,1.0,734.26,61.158,1.0,764.239,68.859,0.9959999918937684,,,,731.533,45.16,1.0,723.905,60.209,0.6119999885559082,,,,,,,,,,,,,,,,,,
449,685.15,41.227,1.0,732.919,61.583,0.9980000257492064,755.781,69.818,0.9929999709129332,,,,731.153,45.02,1.0,725.097,50.808,0.2440000027418136,,,,,,,,,,,,,,,,,,
450,683.085,39.618,1.0,725.012,61.886,1.0,739.152,67.003,0.699999988079071,811.988,92.38,0.1609999984502792,731.441,44.228,1.0,738.924,79.875,1.0,,,,788.203,108.291,0.2269999980926513,,,,,,,,,,,,
451,679.304,38.084,1.0,715.825,59.052,1.0,756.742,68.11,0.9959999918937684,788.545,82.847,0.984000027179718,730.675,44.774,1.0,714.658,78.258,0.9990000128746032,803.997,59.948,0.3100000023841858,787.026,106.404,0.9980000257492064,814.355,113.51,1.0,833.705,148.91,0.9879999756813048,,,,,,
452,674.852,39.804,1.0,715.829,58.93,0.9959999918937684,739.81,68.236,0.9940000176429749,780.29,83.724,0.7730000019073486,730.396,45.192,1.0,706.428,76.631,0.9990000128746032,,,,786.486,106.108,1.0,809.757,105.615,1.0,827.499,139.261,0.9940000176429749,835.754,164.08,0.1770000010728836,,,
453,671.829,38.087,1.0,714.71,59.481,1.0,748.11,68.435,0.9959999918937684,780.766,83.57,0.977999985218048,730.644,46.347,1.0,699.64,76.339,1.0,,,,785.622,106.278,1.0,810.243,103.814,1.0,828.388,139.42,0.9990000128746032,835.577,171.285,0.3720000088214874,,,
454,672.576,36.76,1.0,712.664,59.734,1.0,747.877,67.601,0.9890000224113464,780.702,82.352,0.99099999666214,729.538,46.017,1.0,696.404,74.71,1.0,804.024,60.042,0.1860000044107437,785.277,107.295,1.0,807.948,102.373,1.0,829.822,135.695,1.0,842.767,171.119,0.9120000004768372,837.416,203.376,0.9879999756813048
455,668.406,40.014,1.0,711.259,59.897,1.0,747.922,67.874,0.9940000176429749,780.61,81.997,0.9959999918937684,729.828,45.858,1.0,695.709,75.052,1.0,788.085,51.539,0.7789999842643738,784.883,107.387,1.0,807.323,103.865,1.0,829.534,135.687,0.9990000128746032,842.376,170.217,0.9629999995231628,838.123,203.841,0.996999979019165
456,668.013,42.086,0.9990000128746032,710.463,58.495,1.0,748.064,70.197,0.996999979019165,780.017,80.778,0.9940000176429749,730.749,45.614,1.0,696.567,75.851,1.0,777.707,46.077,0.9990000128746032,783.729,107.159,1.0,805.876,101.96,1.0,828.059,135.405,1.0,842.213,170.239,0.9879999756813048,836.9,203.292,1.0
457,661.451,44.328,1.0,709.906,59.01,1.0,747.927,70.284,0.9990000128746032,779.483,79.584,0.9950000047683716,730.641,45.378,1.0,695.436,74.966,1.0,777.277,46.411,1.0,783.884,106.963,1.0,805.631,99.992,1.0,828.997,134.461,0.9990000128746032,837.352,170.129,0.9800000190734864,836.039,211.243,0.4839999973773956
458,662.31,53.412,1.0,709.353,59.159,1.0,748.447,69.966,0.9990000128746032,778.936,80.054,0.9919999837875366,730.968,44.702,1.0,696.686,75.794,1.0,777.399,45.659,0.9980000257492064,783.702,106.735,1.0,804.627,92.058,0.9990000128746032,827.421,133.277,1.0,836.412,170.5,0.9020000100135804,,,
459,656.899,59.288,1.0,707.456,59.634,1.0,747.318,70.945,0.9990000128746032,779.275,81.621,0.9919999837875366,730.318,44.867,1.0,693.681,78.166,1.0,778.026,45.636,0.9660000205039978,783.35,107.659,1.0,804.241,92.608,0.9980000257492064,828.159,132.366,0.9990000128746032,835.969,169.407,0.912999987602234,,,
460,652.76,66.262,1.0,707.088,65.724,1.0,740.523,69.267,1.0,778.559,80.8,0.9639999866485596,730.63,44.707,1.0,691.36,77.682,1.0,778.216,45.171,0.8460000157356262,783.177,107.561,1.0,805.205,92.751,0.9990000128746032,829.256,133.606,0.9990000128746032,836.401,169.997,0.8510000109672546,,,
461,647.785,73.18,1.0,700.285,66.845,1.0,739.075,70.84,1.0,775.129,79.499,0.9879999756813048,728.385,44.578,1.0,688.526,81.695,1.0,774.92,45.085,0.9919999837875366,782.923,106.941,1.0,805.015,92.677,1.0,830.11,134.414,0.9990000128746032,843.31,169.682,0.9020000100135804,,,
462,642.417,72.505,1.0,699.334,69.558,1.0,739.537,67.944,0.9959999918937684,779.966,78.054,0.9919999837875366,728.123,44.227,1.0,685.315,83.988,1.0,773.173,42.903,1.0,784.755,106.934,1.0,803.853,91.753,0.9990000128746032,830.19,132.078,1.0,843.644,168.905,0.972000002861023,,,
463,641.591,72.663,1.0,685.756,70.441,1.0,732.609,68.578,0.9950000047683716,756.719,66.444,0.6200000047683716,725.885,44.496,1.0,679.558,86.343,1.0,761.386,40.61,1.0,784.511,106.204,1.0,802.716,92.398,0.9929999709129332,828.563,130.164,0.996999979019165,843.473,170.086,0.9390000104904176,,,
464,636.173,77.33,1.0,684.871,71.017,1.0,732.466,70.545,0.9990000128746032,772.274,77.101,0.4779999852180481,723.812,45.327,1.0,675.99,87.245,1.0,754.563,42.692,0.9980000257492064,784.365,106.351,1.0,804.131,91.551,0.9869999885559082,821.283,122.638,0.9940000176429749,836.424,164.384,0.9660000205039978,,,
465,627.493,81.548,1.0,681.74,72.49,0.9980000257492064,732.237,68.785,0.9929999709129332,772.273,68.465,0.7670000195503235,714.28,44.288,0.9950000047683716,674.806,89.311,1.0,747.441,41.964,0.9980000257492064,780.15,102.851,0.9980000257492064,792.284,86.454,0.9940000176429749,821.623,122.032,0.9980000257492064,838.687,166.242,0.9959999918937684,,,
466,615.592,84.274,1.0,679.378,67.878,1.0,730.731,66.857,0.9940000176429749,755.462,76.509,0.8920000195503235,689.702,48.463,1.0,674.574,89.12,1.0,746.866,43.185,0.9980000257492064,779.685,101.225,0.9919999837875366,789.342,84.656,0.944000005722046,820.098,113.9,1.0,837.236,155.697,0.9959999918937684,,,
467,604.9,88.67,1.0,659.753,69.622,0.9990000128746032,692.107,67.544,0.972000002861023,748.345,76.918,0.6930000185966492,657.721,59.274,1.0,676.574,90.007,1.0,746.479,44.035,0.1270000040531158,764.375,101.959,0.9919999837875366,779.839,83.849,0.257999986410141,813.288,107.303,0.9959999918937684,829.047,152.741,0.9940000176429749,825.6,173.27,0.5360000133514404
468,598.347,86.786,1.0,651.436,76.088,0.9639999866485596,714.432,67.082,0.9860000014305116,747.259,77.316,0.7549999952316284,640.524,60.206,1.0,675.339,88.375,1.0,753.397,43.136,0.8100000023841858,747.015,107.313,1.0,772.696,76.216,0.99099999666214,797.245,100.597,0.9990000128746032,823.541,141.531,0.9990000128746032,820.465,176.621,0.9829999804496764
469,598.391,91.177,1.0,645.728,76.267,1.0,674.334,67.346,0.8700000047683716,699.962,60.353,0.2680000066757202,638.166,61.475,1.0,676.419,88.716,1.0,753.993,43.935,0.2380000054836273,738.42,106.092,0.949999988079071,764.478,82.123,0.8690000176429749,798.289,106.456,0.996999979019165,811.381,149.876,1.0,812.946,187.888,0.9929999709129332
